instance_id_1;instance_id_2;distance;time
fully_incomplete;Norm_mallows_0.2_0;1274.0;0.01204061508178711
fully_incomplete;Norm_mallows_0.2_1;1274.0;0.016675710678100586
fully_incomplete;Norm_mallows_0.2_2;1274.0;0.01756882667541504
fully_incomplete;Norm_mallows_0.2_3;1274.0;0.010065317153930664
fully_incomplete;Norm_mallows_0.2_4;1274.0;0.014301538467407227
fully_incomplete;Norm_mallows_0.4_0;1274.0;0.025304794311523438
fully_incomplete;Norm_mallows_0.4_1;1274.0;0.013080120086669922
fully_incomplete;Norm_mallows_0.4_2;1274.0;0.02142620086669922
fully_incomplete;Norm_mallows_0.4_3;1274.0;0.014760732650756836
fully_incomplete;Norm_mallows_0.4_4;1274.0;0.010166645050048828
fully_incomplete;Norm_mallows_0.6_0;1274.0;0.017411470413208008
fully_incomplete;Norm_mallows_0.6_1;1274.0;0.024441003799438477
fully_incomplete;Norm_mallows_0.6_2;1274.0;0.007432460784912109
fully_incomplete;Norm_mallows_0.6_3;1274.0;0.007467508316040039
fully_incomplete;Norm_mallows_0.6_4;1274.0;0.007607698440551758
fully_incomplete;Norm_mallows_0.8_0;1274.0;0.03875613212585449
fully_incomplete;Norm_mallows_0.8_1;1274.0;0.009199142456054688
fully_incomplete;Norm_mallows_0.8_2;1274.0;0.019249677658081055
fully_incomplete;Norm_mallows_0.8_3;1274.0;0.00787496566772461
fully_incomplete;Norm_mallows_0.8_4;1274.0;0.02112555503845215
fully_incomplete;Mallows_md_0.2_0;1274.0;0.037430524826049805
fully_incomplete;Mallows_md_0.2_1;1274.0;0.02682185173034668
fully_incomplete;Mallows_md_0.2_2;1274.0;0.011855840682983398
fully_incomplete;Mallows_md_0.2_3;1274.0;0.00902104377746582
fully_incomplete;Mallows_md_0.2_4;1274.0;0.014068841934204102
fully_incomplete;Mallows_md_0.4_0;1274.0;0.005623340606689453
fully_incomplete;Mallows_md_0.4_1;1274.0;0.01258230209350586
fully_incomplete;Mallows_md_0.4_2;1274.0;0.027210474014282227
fully_incomplete;Mallows_md_0.4_3;1274.0;0.013491153717041016
fully_incomplete;Mallows_md_0.4_4;1274.0;0.008327245712280273
fully_incomplete;Mallows_md_0.6_0;1274.0;0.012058496475219727
fully_incomplete;Mallows_md_0.6_1;1274.0;0.017646312713623047
fully_incomplete;Mallows_md_0.6_2;1274.0;0.022057056427001953
fully_incomplete;Mallows_md_0.6_3;1274.0;0.013415336608886719
fully_incomplete;Mallows_md_0.6_4;1274.0;0.011159420013427734
fully_tied;id;1092.0;0.013474225997924805
fully_tied;symmetric;1092.0;0.00512242317199707
fully_tied;asymmetric;1092.0;0.014938116073608398
fully_tied;chaos;1092.0;0.02414250373840332
fully_tied;Expectation_0.2(00, 25)_0;792.0;0.01743769645690918
fully_tied;Expectation_0.2(00, 25)_1;820.0;0.03392839431762695
fully_tied;Expectation_0.2(00, 25)_2;807.0;0.024520397186279297
fully_tied;Expectation_0.2(00, 25)_3;850.0;0.0055692195892333984
fully_tied;Expectation_0.2(00, 25)_4;802.0;0.01589512825012207
fully_tied;Expectation_0.2(00, 50)_0;551.0;0.018056631088256836
fully_tied;Expectation_0.2(00, 50)_1;562.0;0.0189208984375
fully_tied;Expectation_0.2(00, 50)_2;549.0;0.024605751037597656
fully_tied;Expectation_0.2(00, 50)_3;525.0;0.03318357467651367
fully_tied;Expectation_0.2(00, 50)_4;576.0;0.013637781143188477
fully_tied;Expectation_0.2(00, 75)_0;237.0;0.024799346923828125
fully_tied;Expectation_0.2(00, 75)_1;271.0;0.01350855827331543
fully_tied;Expectation_0.2(00, 75)_2;267.0;0.014014244079589844
